channel,ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_60,ch_61,ch_62,ch_63,ch_64,ch_65,ch_66,ch_67,ch_68,ch_69,ch_70,ch_71,ch_72,ch_73,ch_74,ch_75,ch_76,ch_77,ch_78,ch_79,ch_80,ch_81,ch_82,ch_83,ch_84,ch_85,ch_86,ch_87,ch_88,ch_89,ch_90,ch_91,ch_92,ch_93,ch_94,ch_95,ch_96,ch_97,ch_98,ch_99,ch_100,ch_101,ch_102,ch_103,ch_104,ch_105,ch_106,ch_107,ch_108,ch_109,ch_110,ch_111,ch_112,ch_113,ch_114,ch_115,ch_116,ch_117,ch_118,ch_119,ch_120,ch_121,ch_122,ch_123,ch_124,ch_125,ch_126,ch_127
97,0.03827883,0.06431579,0.14347847,0.06224635,0.10355514,0.13003376,0.05447006,0.03912064,0.22243109,0.09353885,0.08184377,0.12084601,0.23337737,0.04342970,0.10769143,0.12848212,0.06799278,0.05579898,0.19161800,0.13264942,0.14168623,0.05786821,0.31999993,0.06782873,0.33165359,0.04157811,0.25817090,0.24802816,0.24304780,0.04832855,0.10707963,0.05661446,0.17659266,0.21541901,0.15441296,0.08788903,0.05324040,0.06537298,0.15291938,0.04503192,0.14122579,0.12324870,0.12431790,0.32994425,0.10626379,0.12220077,0.11904232,0.12675890,0.07630523,0.09698660,0.06417863,0.13426267,0.03793421,0.14943573,0.10398240,0.27304155,0.06583963,0.06601393,0.03208331,0.29279649,0.18823779,0.10279825,0.03605893,0.16389611,0.04889267,0.02228785,0.11091621,0.07189803,0.13747925,0.05222666,0.16636258,0.16641586,0.15109788,0.08525287,0.12169600,0.03984256,0.09518386,0.11271888,0.34366006,0.11037710,0.18582822,0.04570967,0.19083643,0.06090720,0.07860708,0.13528869,0.16764078,0.04177880,0.08067781,0.06788409,0.16646221,0.10851717,0.08698905,0.06628081,0.09765479,0.04766528,0.33858460,1.00000000,0.14343627,0.04324398,0.08946714,0.15597835,0.07844462,0.12994722,0.07638481,0.03209570,0.04185810,0.10298811,0.06844240,0.04893630,0.09547573,0.05295942,0.18195021,0.06799538,0.26555899,0.16931856,0.09854588,0.07897374,0.04439964,0.03563668,0.04528116,0.25340664,0.11721902,0.07262226,0.13468707,0.14385802,0.09703727,0.11021174
98,0.08424002,0.04527058,0.12923045,0.10288268,0.04424493,0.18105540,0.05584826,0.13148992,0.10981497,0.13299704,0.10845476,0.08915238,0.07834426,0.04926421,0.05666448,0.22673947,0.11749602,0.13157243,0.21159381,0.11888251,0.03366854,0.17593366,0.10826522,0.12997341,0.18103275,0.03598629,0.11665691,0.12635395,0.11796466,0.06633192,0.04981151,0.04467401,0.08150534,0.15654637,0.09759445,0.09301818,0.24581613,0.06497934,0.04759115,0.04003752,0.09073462,0.27934614,0.13264324,0.12547383,0.14785042,0.07679462,0.06452540,0.13160612,0.11919299,0.15212622,0.07883623,0.12667681,0.08210510,0.04116096,0.06593350,0.11916800,0.05319255,0.03878576,0.03839890,0.15444565,0.14446311,0.12420482,0.10314712,0.13138697,0.07065733,0.07853807,0.06409136,0.10350043,0.07900787,0.07470696,0.11590207,0.07558322,0.09527893,0.06138784,0.10187174,0.08781273,0.17077520,0.14073239,0.05400029,0.14170252,0.04672543,0.03997283,0.07404865,0.16094735,0.13792312,0.09984329,0.04812832,0.09943298,0.08174184,0.05262163,0.11190683,0.05766717,0.06382058,0.20446067,0.05180315,0.11529179,0.08159125,0.14343627,1.00000000,0.04530320,0.06738115,0.07757461,0.02862717,0.05214814,0.06497443,0.03496856,0.12393473,0.14153248,0.10833450,0.18084367,0.03654736,0.02331376,0.13205013,0.14029874,0.06367691,0.01954450,0.03921708,0.05931972,0.10043876,0.12191096,0.08140406,0.21653640,0.04130342,0.06859179,0.10301754,0.06997854,0.03228151,0.09669693
99,0.05669279,0.02438975,0.27643311,0.13781020,0.11324793,0.23803452,0.09705648,0.08947287,0.04750804,0.09068479,0.08746129,0.09457003,0.05026859,0.12010892,0.23871997,0.11494873,0.03934811,0.10186304,0.16181961,0.05668753,0.01775602,0.04180658,0.12595326,0.14470330,0.04493470,0.07575041,0.05308899,0.03707532,0.09239697,0.22392438,0.22530589,0.22442308,0.14242618,0.26589170,0.04410000,0.17991775,0.26630658,0.05188126,0.06949221,0.10751880,0.16429253,0.14268023,0.08313776,0.07780108,0.09787226,0.06017493,0.03532155,0.14153300,0.09543014,0.12846288,0.04805961,0.12088047,0.03614262,0.02190240,0.06720267,0.04485669,0.07382302,0.03127746,0.14870185,0.04456640,0.12329704,0.12939827,0.11175269,0.05897452,0.06101362,0.16979896,0.07506904,0.05396124,0.21747437,0.10590433,0.08329712,0.05671187,0.06803314,0.09298453,0.10009927,0.09108959,0.21566841,0.05377027,0.03941737,0.26476693,0.08016712,0.15046726,0.06355821,0.17945586,0.19698989,0.08898208,0.12823603,0.21502684,0.11797518,0.05044863,0.04411104,0.05681349,0.07811765,0.06672665,0.03873367,0.14377230,0.09748590,0.04324398,0.04530320,1.00000000,0.06831673,0.40254799,0.08013567,0.05183613,0.07695296,0.14212090,0.16214634,0.09158912,0.06252631,0.04284619,0.08107795,0.40949464,0.09289242,0.13792452,0.07152191,0.03300489,0.11148107,0.04624495,0.03595714,0.07450269,0.12463181,0.14324252,0.11252198,0.05404593,0.07537696,0.03802697,0.09580684,0.24297729
100,0.12104051,0.06650710,0.02422744,0.03268467,0.07553381,0.02342389,0.20624027,0.14216527,0.06855302,0.06021007,0.16730976,0.15898822,0.04824897,0.22171307,0.06392587,0.05960160,0.04820637,0.20578414,0.07759126,0.04357580,0.09556217,0.09225900,0.14361382,0.05289202,0.20066071,0.02391320,0.07558594,0.12557083,0.21393293,0.15031397,0.07818504,0.01869909,0.35412309,0.09375454,0.08171430,0.02931049,0.06302440,0.19782330,0.16336781,0.02406143,0.06521347,0.07249584,0.03730689,0.12709072,0.06900346,0.25484490,0.04368253,0.03257601,0.04821181,0.02522684,0.11683102,0.03267153,0.06583929,0.09855662,0.04905745,0.07047018,0.03962479,0.12733760,0.05608228,0.08273971,0.04604846,0.04936336,0.03048886,0.13585123,0.02798819,0.02151978,0.04524162,0.04108932,0.02970666,0.01622885,0.02440140,0.03500820,0.04983961,0.16111213,0.06003501,0.02118057,0.03081478,0.08436176,0.17838104,0.01906173,0.10335115,0.02101767,0.05756555,0.08449709,0.19744363,0.05631616,0.06493913,0.04102463,0.02458254,0.19535261,0.05826415,0.08243360,0.10358860,0.09906153,0.12531455,0.06866932,0.05423533,0.08946714,0.06738115,0.06831673,1.00000000,0.09288090,0.08512247,0.13412222,0.14458956,0.22659461,0.14512137,0.07267089,0.24939802,0.05723922,0.03984068,0.11803922,0.08293952,0.01935573,0.08232641,0.07632156,0.02762917,0.07387668,0.08759344,0.17149611,0.10189623,0.05243008,0.03140860,0.09057468,0.02001817,0.08265886,0.09674270,0.04120727
101,0.18914589,0.05769917,0.23540746,0.19239935,0.07653181,0.19251311,0.03884026,0.02466497,0.07068233,0.05960602,0.20028745,0.04347770,0.10766895,0.07308553,0.11485650,0.13960829,0.07799400,0.04119550,0.27338308,0.09510843,0.06017542,0.02011262,0.33427352,0.06731628,0.16874790,0.04689385,0.07254045,0.10197280,0.14668164,0.04797792,0.08899860,0.17275612,0.05551108,0.16544372,0.22334245,0.25095686,0.09537067,0.13814422,0.16703585,0.08409195,0.10932600,0.09177443,0.17455073,0.16277397,0.24611923,0.10043392,0.11242329,0.18905464,0.09129372,0.21073219,0.09962548,0.16638838,0.04551367,0.13994834,0.10350494,0.19113694,0.11759263,0.09025170,0.13442717,0.14989440,0.10414603,0.12495446,0.07168461,0.12227963,0.05476341,0.13464445,0.11151968,0.03599239,0.30242044,0.02050126,0.14428042,0.16417119,0.08506434,0.06334810,0.15382832,0.02812389,0.14992714,0.13726637,0.19311836,0.30652177,0.19621098,0.09092560,0.09993348,0.26826102,0.07370519,0.11641191,0.04542971,0.10182088,0.08347172,0.09498318,0.17268318,0.12341431,0.15959397,0.10154788,0.13045934,0.17822614,0.14168188,0.15597835,0.07757461,0.40254799,0.09288090,1.00000000,0.06030492,0.05467632,0.11287248,0.06879850,0.09513500,0.04657561,0.17060480,0.05194838,0.03599016,0.18034838,0.13794589,0.09726830,0.12364087,0.14074267,0.03279312,0.05657048,0.03989901,0.06797916,0.08840632,0.22878498,0.15216298,0.05063941,0.05345138,0.11686508,0.05692486,0.23523048
102,0.07246763,0.18305288,0.05428566,0.14594540,0.05193074,0.03267144,0.01633427,0.15895577,0.13928656,0.10342726,0.21745947,0.04740486,0.03385399,0.10895859,0.04476638,0.07131425,0.04964294,0.06010890,0.13027546,0.06795111,0.03300934,0.02588503,0.08355036,0.03487291,0.07601449,0.11863960,0.09003024,0.11210409,0.07507257,0.06970292,0.06909697,0.03401600,0.01778090,0.05042194,0.02972489,0.02761405,0.03343501,0.09407479,0.03012714,0.06385902,0.11245261,0.06586379,0.03035163,0.02955614,0.03946242,0.36368978,0.04183787,0.06626554,0.06569187,0.07185008,0.10987909,0.02717039,0.02876404,0.03052630,0.08713493,0.08150313,0.06898280,0.14122936,0.05125476,0.03630677,0.10941937,0.04120327,0.07551039,0.20620316,0.06584743,0.10023537,0.08033513,0.09088857,0.11260346,0.02255140,0.02869425,0.02676466,0.14581716,0.03572949,0.05856029,0.03401750,0.03042388,0.09724633,0.04972234,0.03992900,0.02084826,0.08177888,0.04674875,0.08004489,0.04008697,0.12795623,0.09450124,0.06681737,0.06832349,0.03782181,0.02138554,0.05827996,0.03290990,0.03450848,0.03675503,0.08358185,0.05026113,0.07844462,0.02862717,0.08013567,0.08512247,0.06030492,1.00000000,0.03770839,0.07163572,0.06334960,0.04223838,0.06307202,0.03415374,0.07282302,0.12415971,0.14512908,0.03499368,0.03955922,0.07089634,0.04738794,0.10736336,0.03793596,0.01620487,0.04895461,0.04151972,0.14247121,0.02278735,0.04391423,0.04890646,0.03282890,0.09065296,0.04928029
103,0.08070443,0.08551541,0.03909976,0.06323841,0.03212122,0.03792503,0.07553691,0.21098402,0.04343780,0.09309522,0.04648212,0.07328194,0.13652378,0.09264986,0.17826004,0.14266238,0.04932793,0.27152449,0.05118602,0.03114440,0.06549175,0.07881741,0.15582234,0.01912694,0.20277786,0.07475716,0.15993932,0.03708488,0.13616115,0.19855440,0.03222464,0.05261705,0.24741596,0.08434190,0.08699887,0.04100280,0.05170474,0.12119661,0.30250326,0.05420359,0.15682197,0.26528728,0.07195579,0.05736789,0.05450452,0.05644985,0.03605967,0.08583668,0.07542740,0.07370333,0.02953774,0.05970215,0.03932307,0.04942419,0.15215115,0.12879020,0.02905628,0.03868892,0.07508148,0.05920317,0.06474139,0.05749953,0.01666997,0.04295517,0.04442149,0.06728163,0.09804238,0.16830015,0.02965013,0.11425743,0.07445210,0.04915223,0.02257125,0.10767928,0.05284748,0.02675739,0.03979148,0.06491063,0.18142006,0.04877000,0.06482576,0.18417592,0.10036889,0.08444714,0.25855908,0.02845382,0.08763859,0.04860261,0.09182921,0.17674130,0.04796092,0.09374097,0.03076758,0.08490738,0.12563105,0.03057226,0.04447778,0.12994722,0.05214814,0.05183613,0.13412222,0.05467632,0.03770839,1.00000000,0.09929444,0.19895034,0.18642700,0.04078949,0.03138903,0.17078900,0.03696285,0.12957908,0.06542642,0.06412849,0.07582812,0.05222839,0.03101060,0.07300185,0.03824838,0.16258271,0.09249841,0.08653159,0.06903389,0.08597708,0.03406256,0.06203464,0.12939051,0.03293998
104,0.51382339,0.18733791,0.04513215,0.14192751,0.03830499,0.04186465,0.03650404,0.02821132,0.03188418,0.05136206,0.17017438,0.11600643,0.36337841,0.11686365,0.12765118,0.04814619,0.05723813,0.12607180,0.11516656,0.04589568,0.03451307,0.06194303,0.19518837,0.10823222,0.15965879,0.03897571,0.09265574,0.14615598,0.18730560,0.15132204,0.11236908,0.02785645,0.14568174,0.19400328,0.16771150,0.11787287,0.06877994,0.12362134,0.09973051,0.01212269,0.07151711,0.04284682,0.26918706,0.05830617,0.22239341,0.10439017,0.05424193,0.03632398,0.05120637,0.04089876,0.11738042,0.04511297,0.01468321,0.07483631,0.05489282,0.07522517,0.12663826,0.44309467,0.04229009,0.17754892,0.06100550,0.13645141,0.06197622,0.07251700,0.03136526,0.03549818,0.05036495,0.03872342,0.03453415,0.03463541,0.03194510,0.10741302,0.03461407,0.12483285,0.08174157,0.02419628,0.02074471,0.10269063,0.03338069,0.03104290,0.17229205,0.03801893,0.05167775,0.15670538,0.07595915,0.16877016,0.09309129,0.06169477,0.07675450,0.24759160,0.13806222,0.20694044,0.16795611,0.10862057,0.17869163,0.05165689,0.07871155,0.07638481,0.06497443,0.07695296,0.14458956,0.11287248,0.07163572,0.09929444,1.00000000,0.04290219,0.07185249,0.09794681,0.07306220,0.04971874,0.02797777,0.04809863,0.18191075,0.01671331,0.12386647,0.17655219,0.05159494,0.04084603,0.04972821,0.06775009,0.05609835,0.27314287,0.12409720,0.04951665,0.16913614,0.12588254,0.06654088,0.02672161
105,0.04194045,0.03991940,0.13913415,0.14694619,0.07811557,0.15462157,0.10659895,0.11707519,0.22120321,0.04646067,0.08038501,0.23316832,0.03070835,0.09383710,0.26583064,0.30502751,0.02959554,0.09728627,0.24779245,0.10834105,0.04525480,0.07393923,0.02231047,0.08455741,0.05565680,0.02366957,0.11469641,0.10457295,0.09343360,0.42180032,0.03226474,0.03828246,0.38835692,0.03398102,0.02440247,0.05065696,0.30939895,0.03380261,0.05327186,0.02845978,0.27125591,0.40041310,0.19825529,0.06108536,0.07084725,0.11646529,0.08768903,0.07034178,0.07233138,0.07536284,0.03346765,0.07599092,0.05595444,0.07583716,0.08908536,0.03854638,0.03929812,0.03166622,0.05423477,0.03567782,0.20115042,0.06880946,0.10679875,0.05120402,0.07299109,0.05249013,0.03772372,0.29889435,0.04312536,0.05990304,0.03437274,0.08308257,0.14679411,0.17631029,0.07663770,0.15772295,0.13862389,0.19974124,0.03927792,0.13179825,0.06664452,0.18070200,0.04491441,0.13152874,0.40362734,0.18186983,0.25849858,0.06572889,0.03150162,0.12986596,0.02664790,0.04468595,0.03445481,0.08520564,0.06551418,0.05744613,0.02480190,0.03209570,0.03496856,0.14212090,0.22659461,0.06879850,0.06334960,0.19895034,0.04290219,1.00000000,0.05842352,0.06933558,0.07694274,0.24095614,0.06450626,0.25075188,0.04036495,0.10095701,0.07750694,0.04845449,0.07197550,0.08607252,0.08259636,0.18255270,0.10779691,0.24109170,0.15639299,0.06060302,0.07758126,0.02345376,0.12696035,0.05928757
106,0.03064971,0.09767431,0.13546675,0.09226593,0.01867459,0.22433960,0.06354682,0.03587357,0.04458112,0.03856637,0.02829840,0.02691123,0.02537912,0.09238732,0.08253330,0.18962468,0.10342740,0.14148104,0.14065140,0.08048514,0.01430503,0.18407044,0.05015003,0.02246824,0.03061356,0.06130002,0.02298260,0.02486243,0.02826549,0.14967641,0.08978961,0.09059604,0.15859136,0.04888315,0.01935469,0.03594456,0.17591909,0.10237576,0.09388247,0.02972012,0.04099207,0.24211058,0.05070867,0.08073295,0.05672032,0.04107875,0.03648213,0.18426231,0.06296051,0.18028010,0.01329620,0.02449881,0.08061048,0.04426916,0.06826420,0.03216992,0.13164791,0.02687410,0.05777181,0.03812406,0.03400287,0.04462650,0.01991409,0.02023805,0.01848835,0.02472559,0.13847445,0.08348007,0.07757953,0.03284765,0.10650995,0.02995121,0.03087556,0.07753800,0.05044689,0.13149649,0.07301635,0.08582266,0.10226579,0.05758414,0.10011232,0.03203541,0.08354501,0.06043605,0.15584207,0.11547171,0.12387469,0.05858555,0.04481580,0.10511901,0.01996773,0.10508633,0.04147907,0.21604319,0.02760540,0.05863567,0.08767144,0.04185810,0.12393473,0.16214634,0.14512137,0.09513500,0.04223838,0.18642700,0.07185249,0.05842352,1.00000000,0.03294952,0.09459115,0.20371932,0.11166982,0.13496067,0.02165638,0.06860822,0.01119980,0.01660181,0.02682893,0.02400925,0.04361027,0.09483019,0.08703591,0.04751621,0.02106954,0.05331323,0.01637893,0.06244333,0.03404550,0.06921378
107,0.04230165,0.10165735,0.06580442,0.03739972,0.03400357,0.11346813,0.11272622,0.04520901,0.09892000,0.16401571,0.06239638,0.06638338,0.08023484,0.02535779,0.11933453,0.08143222,0.10358149,0.11939111,0.06948439,0.02828852,0.02095708,0.04797032,0.05131618,0.10918089,0.03229994,0.08839357,0.02721697,0.03208526,0.17243567,0.18338948,0.06867765,0.03990781,0.13331798,0.10181281,0.09648098,0.03151539,0.03552319,0.02858607,0.03548440,0.04779944,0.05880060,0.04674003,0.10457585,0.03902317,0.09951826,0.04156343,0.09741647,0.02160726,0.04707738,0.03854597,0.07760327,0.03976672,0.10895893,0.08117263,0.05954597,0.08880165,0.05861338,0.03573296,0.05108546,0.05852725,0.13770768,0.07802851,0.06033073,0.14211470,0.05436181,0.07438213,0.07555415,0.04152501,0.04755305,0.15025342,0.05606451,0.10070854,0.04324916,0.05309183,0.15153539,0.05320399,0.08653946,0.13549829,0.04144714,0.03190300,0.06628317,0.02979359,0.09220327,0.10833634,0.17422538,0.12938270,0.13482100,0.07816762,0.03862148,0.10447778,0.05501241,0.12080307,0.06026073,0.12982693,0.06048599,0.04463458,0.06998163,0.10298811,0.14153248,0.09158912,0.07267089,0.04657561,0.06307202,0.04078949,0.09794681,0.06933558,0.03294952,1.00000000,0.13400638,0.04003901,0.07857394,0.03653134,0.10808519,0.10713696,0.04166426,0.08242582,0.02659288,0.03594119,0.12309399,0.07357940,0.04634199,0.07537107,0.09774941,0.06066967,0.09594958,0.10301507,0.10933761,0.03383759
108,0.02546816,0.05390263,0.11139732,0.02634374,0.03177738,0.02160619,0.26144171,0.10975061,0.05405691,0.04991074,0.08024412,0.08205403,0.01644046,0.03559917,0.06254926,0.05935834,0.08250116,0.11963716,0.05721459,0.05099799,0.03100450,0.15287729,0.07181820,0.14100811,0.06624219,0.08793139,0.15236181,0.06013738,0.04671627,0.13890420,0.02137272,0.11816800,0.23867743,0.04452568,0.10133304,0.01915636,0.03831551,0.10944895,0.08857653,0.02970269,0.09387988,0.04889202,0.02023299,0.04588544,0.05504885,0.04878524,0.02936802,0.06412114,0.08629186,0.08042531,0.11958697,0.14722192,0.03392484,0.04022563,0.14720324,0.03466396,0.13144335,0.05921559,0.11018886,0.14822845,0.16750945,0.01153121,0.07520679,0.09559999,0.03095010,0.02558512,0.07370275,0.17419618,0.20458330,0.35924160,0.04615144,0.01788830,0.10959627,0.03264117,0.04884414,0.05009019,0.09097809,0.21301523,0.05768981,0.11177954,0.02455255,0.03968644,0.06667799,0.18995219,0.06945765,0.03504094,0.10908070,0.03143573,0.04369701,0.02365846,0.02151415,0.05372073,0.13282073,0.18925387,0.05862691,0.12973696,0.04756014,0.06844240,0.10833450,0.06252631,0.24939802,0.17060480,0.03415374,0.03138903,0.07306220,0.07694274,0.09459115,0.13400638,1.00000000,0.03412026,0.17651460,0.04412771,0.04575159,0.02631242,0.02003764,0.02974600,0.15933537,0.02912034,0.11755665,0.06679947,0.07470450,0.05193025,0.01763126,0.04259764,0.05816030,0.05510545,0.03883663,0.02291045
109,0.03092745,0.08079945,0.11926395,0.09194498,0.13710254,0.15922996,0.01964048,0.13216574,0.09689640,0.06063769,0.07471079,0.09809167,0.03129049,0.14283483,0.03497169,0.30234092,0.06480040,0.06378172,0.30532211,0.06857636,0.05098899,0.04523722,0.05682521,0.12772565,0.05904613,0.03219483,0.05664285,0.05827922,0.07684977,0.21901032,0.07526434,0.04214988,0.11077009,0.02872760,0.02132159,0.12080911,0.18661615,0.15874667,0.10120542,0.03049230,0.07532103,0.41152984,0.12321930,0.04317477,0.05744182,0.07354112,0.07594051,0.07246868,0.16463953,0.04597658,0.06310876,0.10889269,0.02777988,0.05038463,0.11256031,0.03075077,0.07360130,0.05027382,0.04830343,0.04387856,0.24303854,0.06173717,0.06852589,0.07223176,0.04755538,0.09481190,0.09153721,0.35852730,0.03654983,0.11134775,0.08032925,0.04866231,0.14673480,0.07688809,0.06445336,0.06336880,0.20425361,0.05000836,0.07766391,0.06752400,0.09580165,0.09579081,0.04738142,0.06546897,0.24524456,0.18664244,0.15702046,0.05326330,0.16443886,0.08154334,0.08661865,0.07276018,0.10233949,0.07757105,0.08103918,0.05010999,0.02603827,0.04893630,0.18084367,0.04284619,0.05723922,0.05194838,0.07282302,0.17078900,0.04971874,0.24095614,0.20371932,0.04003901,0.03412026,1.00000000,0.12743606,0.06611406,0.05391369,0.10760596,0.05993239,0.06053605,0.09310733,0.06884433,0.10026763,0.13340917,0.07006919,0.12780929,0.04054581,0.13561246,0.07942824,0.03849720,0.07212667,0.05574749
110,0.05720960,0.06029857,0.13657343,0.05427186,0.05148018,0.02276788,0.07628828,0.03725043,0.06805669,0.07063124,0.04412499,0.03235508,0.01932083,0.03078345,0.12023260,0.10237318,0.05022675,0.05669591,0.13481817,0.04985143,0.03379333,0.03488711,0.04023993,0.04338280,0.08610529,0.24732545,0.12770997,0.04643735,0.13488859,0.02478462,0.09974150,0.12870806,0.02557507,0.05371825,0.05543122,0.02095061,0.03144813,0.11004113,0.03853082,0.13945681,0.07683264,0.04198268,0.07723116,0.03225360,0.02201704,0.08405773,0.04964823,0.03305509,0.11105318,0.03877148,0.08255613,0.07588036,0.05473413,0.06518811,0.02295364,0.04386820,0.04191699,0.07736966,0.12249608,0.02450120,0.21031639,0.10149027,0.13490966,0.32548445,0.09874944,0.04659033,0.05710316,0.03336933,0.03909314,0.09043309,0.02439664,0.03514775,0.04185460,0.15885164,0.06159163,0.05167925,0.02443993,0.06843279,0.03588634,0.02781135,0.02923518,0.17409825,0.11046779,0.02800231,0.03143611,0.06289408,0.03485903,0.14284968,0.05842663,0.02574779,0.02781705,0.01898394,0.07887166,0.04425729,0.03110541,0.04596308,0.11371058,0.09547573,0.03654736,0.08107795,0.03984068,0.03599016,0.12415971,0.03696285,0.02797777,0.06450626,0.11166982,0.07857394,0.17651460,0.12743606,1.00000000,0.12584233,0.09359670,0.06340864,0.04324196,0.03068329,0.33449066,0.03675140,0.02223530,0.15336281,0.03098135,0.12452601,0.03317106,0.02237580,0.01740772,0.01460804,0.03613300,0.03912419
111,0.03066863,0.04249528,0.13600641,0.11113079,0.14962122,0.12697762,0.09427424,0.10229449,0.07464823,0.14573668,0.03775735,0.10601608,0.02170806,0.15837972,0.22286138,0.13765500,0.02862003,0.08939616,0.12090342,0.09519853,0.04002731,0.07813153,0.08949107,0.12062156,0.06720165,0.11710079,0.04795023,0.02099462,0.16312906,0.22492996,0.15220700,0.07171594,0.23211125,0.11768533,0.01539962,0.07713307,0.13692391,0.14672458,0.08183539,0.08045672,0.06863891,0.14378223,0.09280638,0.07964121,0.08847047,0.07599986,0.04594128,0.07326779,0.03613590,0.06116741,0.07629199,0.11357629,0.03752163,0.03290004,0.03900698,0.06425130,0.04258305,0.10651165,0.10983983,0.05489709,0.08126096,0.09006692,0.06847933,0.06446434,0.14864859,0.11749518,0.10943761,0.09513302,0.15843299,0.02752234,0.04415843,0.14216560,0.04094060,0.13217273,0.19566646,0.04843466,0.08472860,0.04896158,0.03106249,0.10068894,0.04044043,0.02157206,0.02304134,0.17382985,0.26059154,0.06284186,0.04727203,0.14261605,0.07710189,0.06343713,0.02278715,0.01980887,0.06726638,0.03661321,0.05212599,0.04355577,0.06627528,0.05295942,0.02331376,0.40949464,0.11803922,0.18034838,0.14512908,0.12957908,0.04809863,0.25075188,0.13496067,0.03653134,0.04412771,0.06611406,0.12584233,1.00000000,0.04682515,0.09875520,0.04927077,0.06519452,0.16138177,0.03318359,0.08555941,0.03504919,0.17248166,0.08281115,0.15428324,0.03989904,0.05325983,0.05599000,0.08427371,0.08386467
112,0.15716258,0.15660134,0.18887800,0.15990454,0.02627861,0.21593623,0.05521072,0.03797514,0.12610231,0.07610174,0.14400187,0.04691109,0.13036008,0.02796556,0.09399073,0.20925564,0.06409175,0.11093498,0.31549060,0.08628072,0.05516941,0.03603501,0.26789445,0.27261609,0.20433348,0.03041539,0.07617567,0.08465149,0.14097051,0.05093194,0.08393519,0.28028741,0.07837642,0.24781197,0.06484947,0.17387144,0.04837709,0.09800818,0.04543112,0.29409623,0.14868206,0.07752271,0.17082986,0.17776841,0.16121441,0.06564480,0.14581797,0.08071265,0.03051233,0.06645763,0.09756172,0.03286238,0.03388998,0.27753493,0.10470775,0.24750103,0.08342412,0.15715283,0.02502171,0.09899084,0.15417382,0.12297124,0.14284611,0.18531254,0.11288570,0.05716204,0.21144044,0.03124649,0.06666608,0.03455287,0.11046131,0.13509268,0.06127185,0.14620548,0.19776259,0.04907150,0.03561363,0.07516879,0.16637422,0.07552938,0.21872395,0.09743802,0.16325177,0.18056901,0.04893164,0.12907609,0.09293363,0.23563442,0.09025944,0.14138146,0.20130640,0.11163850,0.14597458,0.16852996,0.08475502,0.19643393,0.14417294,0.18195021,0.13205013,0.09289242,0.08293952,0.13794589,0.03499368,0.06542642,0.18191075,0.04036495,0.02165638,0.10808519,0.04575159,0.05391369,0.09359670,0.04682515,1.00000000,0.11347899,0.10354170,0.10383850,0.02517370,0.03209723,0.04440819,0.11184610,0.04638927,0.33275336,0.11605960,0.09381270,0.18590342,0.10569831,0.03915381,0.07389345
113,0.03102119,0.04751037,0.24317649,0.05887049,0.03878208,0.30654225,0.05959123,0.07378103,0.06634498,0.06385082,0.08010541,0.03933488,0.02800599,0.07439286,0.07849886,0.13838404,0.10540989,0.06548525,0.20930278,0.05744861,0.01807794,0.11764426,0.07693139,0.02019890,0.03781866,0.07698753,0.08301896,0.02637331,0.03012471,0.04827413,0.08557267,0.27202845,0.03399069,0.04734051,0.02249549,0.01804475,0.11697407,0.03211182,0.03643730,0.07681736,0.18069269,0.20171165,0.08865193,0.09187212,0.04066361,0.03142226,0.05131432,0.02598048,0.03291306,0.13518719,0.01771611,0.11604124,0.17645133,0.05626366,0.03355166,0.06921723,0.19388796,0.02420698,0.21910205,0.03215452,0.12020768,0.01007662,0.16462784,0.09189118,0.10701613,0.10560240,0.02929977,0.02991146,0.03044842,0.02574740,0.10128797,0.10954721,0.03891516,0.03358974,0.10185013,0.12803534,0.08279539,0.11906378,0.05233829,0.02965190,0.01725150,0.15543678,0.05772157,0.20203702,0.07244173,0.08025606,0.03492161,0.06302412,0.02979876,0.03583949,0.05412493,0.01201960,0.02674735,0.15913120,0.04400264,0.05014348,0.05996031,0.06799538,0.14029874,0.13792452,0.01935573,0.09726830,0.03955922,0.06412849,0.01671331,0.10095701,0.06860822,0.10713696,0.02631242,0.10760596,0.06340864,0.09875520,0.11347899,1.00000000,0.02002647,0.01976726,0.10006339,0.04463607,0.09142014,0.04742940,0.08302404,0.18209147,0.06998637,0.02570538,0.08775178,0.06797621,0.02569143,0.02794736
