dataset_order,dataset_key,dataset_family,dataset_condition,source,standard_label,kind,id,label,role,candidate_key,channels_json,replicate,status,reason,elapsed_seconds,exit_code,failure_timestamp,failure_frame_index,last_timestamp,trajectory_poses,associated_poses,expected_matched_frames,coverage_ratio,se3_ate_rmse_m,se3_ate_mean_m,se3_ate_median_m,se3_ate_max_m,se3_ate_std_m,rotation_ape_rmse_deg,rotation_ape_mean_deg,rotation_ape_max_deg,translation_rpe_rmse_m,translation_rpe_max_m,rotation_rpe_rmse_deg,rotation_rpe_max_deg,allframe_sim3_rmse_m,allframe_sim3_mean_m,allframe_sim3_scale,keyframe_sim3_rmse_m,keyframe_sim3_mean_m,keyframe_sim3_scale,keyframe_associated_poses,historical_evo_ape_rmse_m,historical_evo_ape_mean_m,historical_evo_rpe_rmse_m,diagnostic_frames,photo_mse_median,photo_mse_p95,photo_mse_nonfinite_count,valid_ratio_min,valid_ratio_median,h_cond_max,delta_norm_max,crazy_affine_count,trajectory_path,keyframe_trajectory_path,log_path,created_at
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,Step-R:new,resnet_c2f_a_fine06_coarse02,c2f,32,resnet_c2f_a_fine06_coarse02,Step-R full-grid C2F-A; F6 × C2,"resnet:c2f:A:fine29,33,52:coarse60,67,108,121","[29, 33, 52, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,150.61077896300412,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.26079605420890234,0.2102377070702581,0.1209769266936252,0.5469768949308761,0.15432008429486116,7.195430575399028,6.696987585588973,11.252924853713257,0.004865453379577875,0.023808921244925958,0.23787478409430407,1.0020699881312314,0.2531241625526892,0.21118950702605513,0.9702898906446633,0.22078841805093044,0.18453748193202754,0.9775902605992665,250,0.220788,0.184537,0.008745,2486,4.1250795,5.10821725,0,0.854,0.994,6240.0,0.025723,0,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_a_fine06_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_a_fine06_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_a_fine06_coarse02/replicate_0.log,2026-08-26T20:39:15.709243+00:00
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,Step-R:new,resnet_c2f_a_fine06_coarse03,c2f,33,resnet_c2f_a_fine06_coarse03,Step-R full-grid C2F-A; F6 × C3,"resnet:c2f:A:fine29,33,52:coarse41,60,67,95,108,121","[29, 33, 52, 41, 60, 67, 95, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,150.68201691099966,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.27917830263623267,0.22470229012607335,0.12450961611757291,0.5889231124803017,0.16567862105578335,7.7055368018015304,7.137988411904604,11.733957299333088,0.004865690348943248,0.023020248231687364,0.2384908096841421,0.9480488011426751,0.27066206967895,0.226018359182763,0.9676741651115444,0.23721108688105205,0.19942280234097134,0.975163063031726,252,0.237211,0.199423,0.008957,2486,4.122611,5.11887875,0,0.846,0.993,6380.0,0.025284,0,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_a_fine06_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_a_fine06_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_a_fine06_coarse03/replicate_0.log,2026-08-26T20:41:47.118059+00:00
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,Step-R:new,resnet_c2f_a_fine06_coarse04,c2f,34,resnet_c2f_a_fine06_coarse04,Step-R full-grid C2F-A; F6 × C4,"resnet:c2f:A:fine29,33,52:coarse67,108,121","[29, 33, 52, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,148.2742327379965,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.26451732929948013,0.2131326312145043,0.1223747330152248,0.5441883025332975,0.15666492591295517,7.237773902648128,6.756799211864769,10.8970406572138,0.00488775405972084,0.024312821725462352,0.23855364481674968,1.0162782607669072,0.2565154855472541,0.2140825086651465,0.9694680869757726,0.22415733776881178,0.1871872821198732,0.9767392074466761,250,0.224157,0.187187,0.008902,2486,4.1319355,5.116887,0,0.854,0.994,6239.0,0.011727,0,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_a_fine06_coarse04/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_a_fine06_coarse04/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_a_fine06_coarse04/replicate_0.log,2026-08-26T20:44:16.115338+00:00
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,Step-Q:resnet_c2f_a_f6_c5_positive_synergy,resnet_c2f_a_fine06_coarse05,c2f,10,resnet_c2f_a_f6_c5_positive_synergy,C2F-A positive synergy case: 32.9% lower fr1-lightswitch ATE than direct F6.,"resnet:c2f:A:fine29,33,52:coarse108,121","[29, 33, 52, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,151.79793387500104,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.2695123383317017,0.21671541687451987,0.12523881446064244,0.5590407992516102,0.16022274683054433,7.36282195052381,6.846015556993718,11.16020103708931,0.004892421233990136,0.024644252016445198,0.2380137575968848,1.0175823101838337,0.26099359808776784,0.21763765643344263,0.9682436807049162,0.22839598507038777,0.1912988923608596,0.9754079590691653,253,0.228396,0.191299,0.008603,2486,4.1291775,5.15410125,0,0.841,0.994,6240.0,0.013898,0,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_a_f6_c5_positive_synergy/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_a_f6_c5_positive_synergy/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_a_f6_c5_positive_synergy/replicate_0.log,2026-08-23T15:15:49.932766+00:00
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,Step-R:new,resnet_c2f_b_fine01_coarse01,c2f,35,resnet_c2f_b_fine01_coarse01,Step-R full-grid C2F-B; F1 × C1,"resnet:c2f:B:fine15,20,26,34:coarse41,60,67,108,121","[15, 20, 26, 34, 41, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,149.9193273689889,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.17261744513281554,0.1428562254719026,0.09291878088949675,0.3767820264785764,0.09689623939091499,4.80433258400722,4.506300600504181,8.001437496046066,0.004676697624405166,0.024103715299565388,0.2316444129617591,0.9508752029719881,0.16889856005397016,0.14323705915644686,0.9829887438375914,0.1490923064142663,0.12744983790419134,0.9873396993335304,248,0.149092,0.12745,0.007707,2486,8.5607845,10.341553000000001,0,0.855,0.993,14630.0,0.006987,1,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine01_coarse01/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine01_coarse01/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine01_coarse01/replicate_0.log,2026-08-26T20:46:46.758164+00:00
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,Step-R:new,resnet_c2f_b_fine01_coarse02,c2f,36,resnet_c2f_b_fine01_coarse02,Step-R full-grid C2F-B; F1 × C2,"resnet:c2f:B:fine15,20,26,34:coarse60,67,108,121","[15, 20, 26, 34, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,149.68805813499785,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.16878210840703925,0.13960195619531574,0.08965780814136734,0.36774568909415223,0.0948614460398254,4.672274365759154,4.398034173618136,7.745821382205095,0.004679941391353636,0.0242189435237356,0.23148624659827052,0.9712558927949089,0.165118053416882,0.13990016096491892,0.9833011284186611,0.1454317351138022,0.12417008146721045,0.9875769596104376,249,0.145432,0.12417,0.007629,2486,8.569258999999999,10.339683,0,0.855,0.994,14630.0,0.006845,1,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine01_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine01_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine01_coarse02/replicate_0.log,2026-08-26T20:49:17.169876+00:00
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,Step-R:new,resnet_c2f_b_fine01_coarse03,c2f,37,resnet_c2f_b_fine01_coarse03,Step-R full-grid C2F-B; F1 × C3,"resnet:c2f:B:fine15,20,26,34:coarse41,60,67,95,108,121","[15, 20, 26, 34, 41, 60, 67, 95, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,150.48134909800137,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.1656452059342954,0.13682582235473462,0.08911090286457024,0.3638249796390142,0.09336502870971408,4.555861230478533,4.295922279649614,7.598798101781579,0.004674784309028635,0.02397015258822659,0.2315762960057564,0.9407892022474897,0.16200174387595345,0.13709902503000554,0.9835033732194439,0.14278094173118377,0.12204516732720566,0.987632031886421,248,0.142781,0.122045,0.007682,2486,8.5680615,10.339738,0,0.845,0.993,14630.0,0.00681,1,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine01_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine01_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine01_coarse03/replicate_0.log,2026-08-26T20:51:48.376180+00:00
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,Step-Q:resnet_c2f_b_f1_c4_negative_high_parent,resnet_c2f_b_fine01_coarse04,c2f,7,resnet_c2f_b_f1_c4_negative_high_parent,C2F-B negative high-parent control: worse than direct global Conv1 optimum F1 on fr1 lightswitch.,"resnet:c2f:B:fine15,20,26,34:coarse67,108,121","[15, 20, 26, 34, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,150.5174049999914,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.16929729204659122,0.1398390190431048,0.08859098223678949,0.3700544069306537,0.09542862174091676,4.6720294593585,4.392862712634751,7.769148777924097,0.0046784885883791785,0.02437797318517038,0.2311586650025125,0.9457790452218833,0.16556371489961436,0.1400995564840395,0.9831219957415416,0.14563367496445093,0.1241903533861214,0.9873466653666059,249,0.145634,0.12419,0.007688,2486,8.574922999999998,10.3433825,0,0.855,0.994,14630.0,0.006114,1,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_f1_c4_negative_high_parent/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_f1_c4_negative_high_parent/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_f1_c4_negative_high_parent/replicate_0.log,2026-08-23T15:08:14.601874+00:00
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,Step-R:new,resnet_c2f_b_fine01_coarse05,c2f,38,resnet_c2f_b_fine01_coarse05,Step-R full-grid C2F-B; F1 × C5,"resnet:c2f:B:fine15,20,26,34:coarse108,121","[15, 20, 26, 34, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,147.92278821900254,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.1651170402586428,0.1362411754070094,0.08717294412372847,0.3617644180413676,0.09328439905734913,4.556374819806326,4.295564739075989,7.5619087636710995,0.0046739348149862,0.02402666662912048,0.23158507070013923,0.9457493499997872,0.16151893168182435,0.13652938623854666,0.983629876324262,0.14221835959435147,0.121362207372938,0.9877572921210487,248,0.142218,0.121362,0.007661,2486,8.5687915,10.336711,0,0.845,0.993,14630.0,0.007006,1,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine01_coarse05/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine01_coarse05/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine01_coarse05/replicate_0.log,2026-08-26T20:54:17.022098+00:00
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,Step-R:new,resnet_c2f_b_fine02_coarse01,c2f,39,resnet_c2f_b_fine02_coarse01,Step-R full-grid C2F-B; F2 × C1,"resnet:c2f:B:fine23,24,26,51,63:coarse41,60,67,108,121","[23, 24, 26, 51, 63, 41, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,147.04411232600978,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.17688970242540308,0.14626215722927863,0.11262638477949624,0.38038866559024426,0.09948541695537817,4.873511057683636,4.605273462328905,7.550238646434511,0.005282282938220544,0.02682622007081816,0.2349428354324291,0.9579250221638889,0.17116795905402712,0.14564394606651573,0.978787414152336,0.15074827518435124,0.12901070761325795,0.9837613734469212,249,0.150748,0.129011,0.007364,2486,9.6421255,11.43642325,0,0.855,0.993,14780.0,0.005388,0,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine02_coarse01/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine02_coarse01/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine02_coarse01/replicate_0.log,2026-08-26T20:56:44.785488+00:00
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,Step-R:new,resnet_c2f_b_fine02_coarse02,c2f,40,resnet_c2f_b_fine02_coarse02,Step-R full-grid C2F-B; F2 × C2,"resnet:c2f:B:fine23,24,26,51,63:coarse60,67,108,121","[23, 24, 26, 51, 63, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,146.31894807799836,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.18486772318455402,0.1515776342477573,0.11067286996401665,0.3951221898977264,0.10583145029382336,4.961802313363574,4.6650828706650795,7.681801912440228,0.005277373104349244,0.025948277511736263,0.23513044590020798,0.9911367974299553,0.17893957872497518,0.1512357965910242,0.977937186318291,0.15767804745319614,0.13399986210049553,0.9828229681028726,250,0.157678,0.134,0.007534,2486,9.625401,11.39892225,0,0.855,0.993,14830.0,0.005627,0,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine02_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine02_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine02_coarse02/replicate_0.log,2026-08-26T20:59:11.820707+00:00
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,Step-R:new,resnet_c2f_b_fine02_coarse03,c2f,41,resnet_c2f_b_fine02_coarse03,Step-R full-grid C2F-B; F2 × C3,"resnet:c2f:B:fine23,24,26,51,63:coarse41,60,67,95,108,121","[23, 24, 26, 51, 63, 41, 60, 67, 95, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,147.2924317369907,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.18004622050759256,0.14891039296815278,0.11342801265055245,0.3826170483392653,0.10120442868342754,4.921137731580894,4.645403761252688,7.56107215027681,0.005263226814483858,0.024598305700275023,0.23463636161036686,0.9540047034290938,0.17410279325541975,0.14813195216071398,0.9782024544512705,0.15354099166104168,0.13131628796664907,0.9832570128879781,249,0.153541,0.131316,0.007232,2486,9.636225,11.43154775,0,0.855,0.993,14840.0,0.005936,0,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine02_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine02_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine02_coarse03/replicate_0.log,2026-08-26T21:01:39.840023+00:00
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,Step-Q:resnet_c2f_b_f2_c4_global_best,resnet_c2f_b_fine02_coarse04,c2f,9,resnet_c2f_b_f2_c4_global_best,C2F-B global ResNet C2F optimum on fr1 lightswitch; compare against both direct parents.,"resnet:c2f:B:fine23,24,26,51,63:coarse67,108,121","[23, 24, 26, 51, 63, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,147.50043420802103,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.17049784446704874,0.1404208030740461,0.10295172098311314,0.3564379536339719,0.09670322141454185,4.7045058662966275,4.467492368543134,6.896127552400672,0.005304506252621412,0.027281299535789148,0.2353894293635938,0.9530263449452455,0.16511977192862273,0.14009141466778113,0.9797893752793086,0.1453313973384594,0.12388514067489567,0.984458288841001,249,0.145331,0.123885,0.007479,2486,9.6372265,11.401789749999999,0,0.845,0.993,14840.0,0.005379,0,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_f2_c4_global_best/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_f2_c4_global_best/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_f2_c4_global_best/replicate_0.log,2026-08-23T15:13:17.401061+00:00
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,Step-R:new,resnet_c2f_b_fine02_coarse05,c2f,42,resnet_c2f_b_fine02_coarse05,Step-R full-grid C2F-B; F2 × C5,"resnet:c2f:B:fine23,24,26,51,63:coarse108,121","[23, 24, 26, 51, 63, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,145.30773411299742,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.17368142997535094,0.14301870015825238,0.10584635832885374,0.3685821935361335,0.09854385076364042,4.760670963322916,4.514467099080086,7.098085023666164,0.005310272792241534,0.027411210200824175,0.23581945524430314,0.9602501650730961,0.16803417868724332,0.14261397804517595,0.9791144723133779,0.14832160608615672,0.12661818201981506,0.9838256260574194,246,0.148322,0.126618,0.007428,2486,9.6561345,11.425252,0,0.844,0.993,14860.0,0.005978,0,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine02_coarse05/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine02_coarse05/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine02_coarse05/replicate_0.log,2026-08-26T21:04:05.874427+00:00
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,Step-R:new,resnet_c2f_b_fine03_coarse01,c2f,43,resnet_c2f_b_fine03_coarse01,Step-R full-grid C2F-B; F3 × C1,"resnet:c2f:B:fine15,20,26,34,45,53:coarse41,60,67,108,121","[15, 20, 26, 34, 45, 53, 41, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,140.2602248320036,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.19200897432976652,0.15720824690329238,0.09915412854359242,0.41836864207651653,0.11024070631469299,5.242535922798043,4.888328267653833,8.792950125044941,0.004594049718448973,0.02370983112285536,0.23181043560740394,1.0036606649872704,0.18741862954931823,0.15777961508349783,0.9801216116308553,0.16451792113853944,0.13928761643665769,0.9851562990023996,249,0.164518,0.139288,0.007457,2486,11.820362,14.57222425,0,0.855,0.994,8065.0,0.002837,0,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine03_coarse01/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine03_coarse01/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine03_coarse01/replicate_0.log,2026-08-26T21:06:26.859758+00:00
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,Step-R:new,resnet_c2f_b_fine03_coarse02,c2f,44,resnet_c2f_b_fine03_coarse02,Step-R full-grid C2F-B; F3 × C2,"resnet:c2f:B:fine15,20,26,34,45,53:coarse60,67,108,121","[15, 20, 26, 34, 45, 53, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,140.16653774600127,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.1893579476930783,0.15527708443844088,0.10105811370654413,0.4195916359184703,0.10837647070666159,5.163819178723933,4.849998608771683,8.793582244314406,0.004603990764079303,0.023912243318981542,0.23202111033542808,0.9348648815723486,0.18480486285474246,0.15567209053620307,0.9803381984649454,0.1617530025644335,0.1372234857564016,0.9852392629448377,248,0.161753,0.137223,0.007427,2486,11.927044,14.71270375,0,0.855,0.993,8069.0,0.003609,0,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine03_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine03_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine03_coarse02/replicate_0.log,2026-08-26T21:08:47.749184+00:00
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,Step-R:new,resnet_c2f_b_fine03_coarse03,c2f,45,resnet_c2f_b_fine03_coarse03,Step-R full-grid C2F-B; F3 × C3,"resnet:c2f:B:fine15,20,26,34,45,53:coarse41,60,67,95,108,121","[15, 20, 26, 34, 45, 53, 41, 60, 67, 95, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,140.90022419199522,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.19165833518171116,0.15728147247904806,0.10388778999513282,0.42530875950798847,0.10952376846807091,5.255046059048282,4.894659096764982,8.99056163050359,0.004591982385736311,0.02229610534145303,0.23177913747373752,0.9457096704076309,0.18711833839767664,0.1577886215095707,0.9802456549898637,0.16435054040095115,0.13959073532256355,0.9853223387769242,249,0.164351,0.139591,0.00742,2486,11.7917245,14.489848250000001,0,0.855,0.993,8063.0,0.002807,0,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine03_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine03_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr3_long_office_household_flashlight/artifacts/resnet_c2f_b_fine03_coarse03/replicate_0.log,2026-08-26T21:11:09.367403+00:00
